# t x1 v1 x2 v2 E_kin E_pot E_tot
1.99000 -0.09469 -0.04547 0.09469 0.04547 0.00207 0.01793 0.02000
2.00000 -0.09514 -0.04357 0.09514 0.04357 0.00190 0.01810 0.02000
2.01000 -0.09556 -0.04166 0.09556 0.04166 0.00174 0.01826 0.02000
2.02000 -0.09597 -0.03975 0.09597 0.03975 0.00158 0.01842 0.02000
2.03000 -0.09636 -0.03782 0.09636 0.03782 0.00143 0.01857 0.02000
2.04000 -0.09673 -0.03589 0.09673 0.03589 0.00129 0.01871 0.02000
2.05000 -0.09708 -0.03395 0.09708 0.03395 0.00115 0.01885 0.02000
2.06000 -0.09740 -0.03201 0.09740 0.03201 0.00102 0.01898 0.02000
2.07000 -0.09772 -0.03006 0.09772 0.03006 0.00090 0.01910 0.02000
2.08000 -0.09801 -0.02810 0.09801 0.02810 0.00079 0.01921 0.02000
2.09000 -0.09828 -0.02614 0.09828 0.02614 0.00068 0.01932 0.02000
2.10000 -0.09853 -0.02417 0.09853 0.02417 0.00058 0.01942 0.02000
2.11000 -0.09876 -0.02220 0.09876 0.02220 0.00049 0.01951 0.02000
2.12000 -0.09897 -0.02022 0.09897 0.02022 0.00041 0.01959 0.02000
2.13000 -0.09917 -0.01824 0.09917 0.01824 0.00033 0.01967 0.02000
2.14000 -0.09934 -0.01625 0.09934 0.01625 0.00026 0.01974 0.02000
2.15000 -0.09949 -0.01426 0.09949 0.01426 0.00020 0.01980 0.02000
2.16000 -0.09962 -0.01227 0.09962 0.01227 0.00015 0.01985 0.02000
2.17000 -0.09974 -0.01028 0.09974 0.01028 0.00011 0.01989 0.02000
2.18000 -0.09983 -0.00828 0.09983 0.00828 0.00007 0.01993 0.02000
2.19000 -0.09990 -0.00629 0.09990 0.00629 0.00004 0.01996 0.02000
2.20000 -0.09995 -0.00429 0.09995 0.00429 0.00002 0.01998 0.02000
2.21000 -0.09999 -0.00229 0.09999 0.00229 0.00001 0.01999 0.02000
2.22000 -0.10000 -0.00029 0.10000 0.00029 0.00000 0.02000 0.02000
2.23000 -0.09999 0.00171 0.09999 -0.00171 0.00000 0.02000 0.02000
2.24000 -0.09997 0.00371 0.09997 -0.00371 0.00001 0.01999 0.02000
2.25000 -0.09992 0.00571 0.09992 -0.00571 0.00003 0.01997 0.02000
2.26000 -0.09985 0.00771 0.09985 -0.00771 0.00006 0.01994 0.02000
2.27000 -0.09976 0.00970 0.09976 -0.00970 0.00009 0.01991 0.02000
2.28000 -0.09966 0.01170 0.09966 -0.01170 0.00014 0.01986 0.02000
2.29000 -0.09953 0.01369 0.09953 -0.01369 0.00019 0.01981 0.02000
2.30000 -0.09938 0.01568 0.09938 -0.01568 0.00025 0.01975 0.02000
2.31000 -0.09922 0.01767 0.09922 -0.01767 0.00031 0.01969 0.02000
2.32000 -0.09903 0.01965 0.09903 -0.01965 0.00039 0.01961 0.02000
2.33000 -0.09882 0.02163 0.09882 -0.02163 0.00047 0.01953 0.02000
2.34000 -0.09860 0.02360 0.09860 -0.02360 0.00056 0.01944 0.02000
2.35000 -0.09835 0.02557 0.09835 -0.02557 0.00065 0.01935 0.02000
2.36000 -0.09809 0.02753 0.09809 -0.02753 0.00076 0.01924 0.02000
2.37000 -0.09780 0.02949 0.09780 -0.02949 0.00087 0.01913 0.02000
2.38000 -0.09750 0.03145 0.09750 -0.03145 0.00099 0.01901 0.02000
2.39000 -0.09717 0.03339 0.09717 -0.03339 0.00112 0.01888 0.02000
2.40000 -0.09683 0.03533 0.09683 -0.03533 0.00125 0.01875 0.02000
2.41000 -0.09647 0.03727 0.09647 -0.03727 0.00139 0.01861 0.02000
2.42000 -0.09608 0.03919 0.09608 -0.03919 0.00154 0.01846 0.02000
2.43000 -0.09568 0.04111 0.09568 -0.04111 0.00169 0.01831 0.02000
2.44000 -0.09526 0.04302 0.09526 -0.04302 0.00185 0.01815 0.02000
2.45000 -0.09482 0.04492 0.09482 -0.04492 0.00202 0.01798 0.02000
2.46000 -0.09436 0.04681 0.09436 -0.04681 0.00219 0.01781 0.02000
2.47000 -0.09389 0.04869 0.09389 -0.04869 0.00237 0.01763 0.02000
2.48000 -0.09339 0.05057 0.09339 -0.05057 0.00256 0.01744 0.02000
2.49000 -0.09287 0.05243 0.09287 -0.05243 0.00275 0.01725 0.02000
2.50000 -0.09234 0.05428 0.09234 -0.05428 0.00295 0.01705 0.02000
2.51000 -0.09179 0.05612 0.09179 -0.05612 0.00315 0.01685 0.02000
2.52000 -0.09122 0.05795 0.09122 -0.05795 0.00336 0.01664 0.02000
2.53000 -0.09063 0.05977 0.09063 -0.05977 0.00357 0.01643 0.02000
2.54000 -0.09002 0.06158 0.09002 -0.06158 0.00379 0.01621 0.02000
2.55000 -0.08940 0.06337 0.08940 -0.06337 0.00402 0.01598 0.02000
2.56000 -0.08876 0.06515 0.08876 -0.06515 0.00425 0.01575 0.02000
2.57000 -0.08809 0.06692 0.08809 -0.06692 0.00448 0.01552 0.02000
2.58000 -0.08742 0.06868 0.08742 -0.06868 0.00472 0.01528 0.02000
2.59000 -0.08672 0.07042 0.08672 -0.07042 0.00496 0.01504 0.02000
2.60000 -0.08601 0.07215 0.08601 -0.07215 0.00521 0.01479 0.02000
2.61000 -0.08528 0.07386 0.08528 -0.07386 0.00546 0.01454 0.02000
2.62000 -0.08453 0.07556 0.08453 -0.07556 0.00571 0.01429 0.02000
2.63000 -0.08377 0.07724 0.08377 -0.07724 0.00597 0.01403 0.02000
2.64000 -0.08299 0.07891 0.08299 -0.07891 0.00623 0.01377 0.02000
2.65000 -0.08219 0.08056 0.08219 -0.08056 0.00649 0.01351 0.02000
2.66000 -0.08138 0.08220 0.08138 -0.08220 0.00676 0.01324 0.02000
2.67000 -0.08055 0.08381 0.08055 -0.08381 0.00702 0.01298 0.02000
2.68000 -0.07970 0.08542 0.07970 -0.08542 0.00730 0.01270 0.02000
2.69000 -0.07884 0.08700 0.07884 -0.08700 0.00757 0.01243 0.02000
2.70000 -0.07796 0.08857 0.07796 -0.08857 0.00784 0.01216 0.02000
2.71000 -0.07707 0.09012 0.07707 -0.09012 0.00812 0.01188 0.02000
2.72000 -0.07616 0.09165 0.07616 -0.09165 0.00840 0.01160 0.02000
2.73000 -0.07523 0.09317 0.07523 -0.09317 0.00868 0.01132 0.02000
2.74000 -0.07429 0.09466 0.07429 -0.09466 0.00896 0.01104 0.02000
2.75000 -0.07334 0.09614 0.07334 -0.09614 0.00924 0.01076 0.02000
2.76000 -0.07237 0.09760 0.07237 -0.09760 0.00952 0.01048 0.02000
2.77000 -0.07139 0.09903 0.07139 -0.09903 0.00981 0.01019 0.02000
2.78000 -0.07039 0.10045 0.07039 -0.10045 0.01009 0.00991 0.02000
2.79000 -0.06938 0.10185 0.06938 -0.10185 0.01037 0.00963 0.02000
2.80000 -0.06835 0.10323 0.06835 -0.10323 0.01066 0.00934 0.02000
2.81000 -0.06731 0.10458 0.06731 -0.10458 0.01094 0.00906 0.02000
2.82000 -0.06626 0.10592 0.06626 -0.10592 0.01122 0.00878 0.02000
2.83000 -0.06520 0.10723 0.06520 -0.10723 0.01150 0.00850 0.02000
2.84000 -0.06412 0.10853 0.06412 -0.10853 0.01178 0.00822 0.02000
2.85000 -0.06303 0.10980 0.06303 -0.10980 0.01206 0.00794 0.02000
2.86000 -0.06192 0.11105 0.06192 -0.11105 0.01233 0.00767 0.02000
2.87000 -0.06080 0.11227 0.06080 -0.11227 0.01261 0.00739 0.02000
2.88000 -0.05968 0.11348 0.05968 -0.11348 0.01288 0.00712 0.02000
2.89000 -0.05854 0.11466 0.05854 -0.11466 0.01315 0.00685 0.02000
2.90000 -0.05738 0.11582 0.05738 -0.11582 0.01341 0.00659 0.02000
2.91000 -0.05622 0.11696 0.05622 -0.11696 0.01368 0.00632 0.02000
2.92000 -0.05504 0.11807 0.05504 -0.11807 0.01394 0.00606 0.02000
2.93000 -0.05386 0.11916 0.05386 -0.11916 0.01420 0.00580 0.02000
2.94000 -0.05266 0.12022 0.05266 -0.12022 0.01445 0.00555 0.02000
2.95000 -0.05145 0.12126 0.05145 -0.12126 0.01471 0.00529 0.02000
2.96000 -0.05024 0.12228 0.05024 -0.12228 0.01495 0.00505 0.02000
2.97000 -0.04901 0.12327 0.04901 -0.12327 0.01520 0.00480 0.02000
2.98000 -0.04777 0.12424 0.04777 -0.12424 0.01544 0.00456 0.02000
2.99000 -0.04652 0.12519 0.04652 -0.12519 0.01567 0.00433 0.02000
3.00000 -0.04527 0.12610 0.04527 -0.12610 0.01590 0.00410 0.02000
3.01000 -0.04400 0.12700 0.04400 -0.12700 0.01613 0.00387 0.02000
3.02000 -0.04273 0.12786 0.04273 -0.12786 0.01635 0.00365 0.02000
3.03000 -0.04144 0.12870 0.04144 -0.12870 0.01656 0.00344 0.02000
3.04000 -0.04015 0.12952 0.04015 -0.12952 0.01678 0.00322 0.02000
3.05000 -0.03885 0.13031 0.03885 -0.13031 0.01698 0.00302 0.02000
